,SETTD,PROFILEAREA,DAILYT,VAL01,VAL02,VAL03,VAL04,VAL05,VAL06,VAL07,VAL08,VAL09,VAL10,VAL11,VAL12,VAL13,VAL14,VAL15,VAL16,VAL17,VAL18,VAL19,VAL20,VAL21,VAL22,VAL23,VAL24,VAL25,VAL26,VAL27,VAL28,VAL29,VAL30,VAL31,VAL32,VAL33,VAL34,VAL35,VAL36,VAL37,VAL38,VAL39,VAL40,VAL41,VAL42,VAL43,VAL44,VAL45,VAL46,VAL47,VAL48,DCTC
319,15/12/2018,CITIPOWER,4470833.857,81080.462,73401.515,68474.562,65465.886,63846.31,62910.314000000006,61411.974,60562.38,60786.142,61654.218,64267.740999999995,67592.189,72656.16900000001,79741.296,84772.362,90419.689,98077.587,101820.36300000001,108109.74900000001,107335.24900000001,108587.531,111220.09199999999,109952.47300000001,112036.14199999999,113175.72099999999,114123.96699999999,110281.534,102119.168,102162.1,100089.698,101652.416,104277.14,106697.916,110123.163,113085.671,110361.537,108681.05,106765.862,104703.92,104743.742,105065.243,103154.95800000001,99178.026,94294.834,93279.32,94808.62599999999,97840.963,93984.88699999999,MRIM
320,16/12/2018,CITIPOWER,4219806.778,83390.645,75132.289,69576.947,65466.832,63325.200999999994,61696.672999999995,60674.746,60111.448,59965.655,60102.198,61334.827000000005,62955.888,67516.911,71966.585,74915.99799999999,80907.572,87755.93800000001,88322.47,94046.288,94010.123,97530.496,96411.54,97014.116,96569.666,96699.54400000001,98083.26,99304.17599999999,100394.741,98317.383,98694.27,99786.321,97515.132,98281.65699999999,101229.957,105867.47300000001,108873.87199999999,110615.026,109254.459,107247.496,107278.32,107119.04400000001,103722.51400000001,97891.56300000001,90254.379,87331.88699999999,87718.36300000001,90471.058,87153.83099999999,MRIM
321,17/12/2018,CITIPOWER,4881758.591,77075.177,69610.815,64889.460999999996,61863.9,60287.718,59152.669,58690.039000000004,58919.02,60602.721,64221.454000000005,72360.858,82926.718,97016.08099999999,107628.862,109087.32800000001,112559.737,117085.05900000001,120568.439,123923.01400000001,123730.984,123772.22300000001,125712.293,126303.07699999999,123936.386,123994.198,124838.112,123192.644,121842.64199999999,121506.321,122042.38,120103.069,120839.81199999999,120951.75,120958.666,120209.79400000001,120106.49,117365.808,114538.591,113228.802,113136.89199999999,111784.681,107003.34,100051.30900000001,91396.319,87684.523,87760.065,89638.71699999999,85659.633,MRIM
322,18/12/2018,CITIPOWER,4810643.393999999,75402.49,68503.697,64202.223,61488.195,60170.721,59200.24,58837.807,58988.931,60976.28400000001,64340.61,72435.26400000001,83418.451,98906.811,109836.49699999999,111057.038,113483.21,116450.664,118348.69300000001,120801.321,120778.177,119875.606,118843.491,118278.23300000001,118589.605,118845.21699999999,119109.95800000001,121508.945,122890.448,118682.71800000001,117022.521,120680.996,120343.46800000001,119078.08,118317.42,116213.891,116295.94,114186.925,112406.594,111579.40800000001,111557.484,109972.64199999999,105847.834,99200.082,91447.161,88147.71699999999,88098.323,89935.705,86059.65800000001,MRIM
323,19/12/2018,CITIPOWER,5080924.952,75807.034,68875.525,64512.282,61818.419,60605.357,59625.445999999996,59345.822,59475.041,61219.125,64739.888,72783.26400000001,83754.129,98037.57400000001,109765.091,111734.44699999999,115209.349,118049.68,120158.752,122572.347,124961.29800000001,125849.123,127894.35,129918.49,130542.671,129180.33099999999,131734.483,129836.588,133871.699,138329.729,135851.705,133670.639,132328.282,131685.303,129871.11099999999,126341.80099999999,125018.244,121974.461,119616.321,116806.712,115563.12,115521.45599999999,112352.244,105901.013,97896.79800000001,93893.879,92951.021,94010.759,89462.74900000001,MRIM
324,20/12/2018,CITIPOWER,4915182.717,78709.193,71320.022,66728.256,63937.45,62620.46400000001,61602.858,61032.554000000004,61151.582,62779.745,66310.994,74256.648,84662.936,98445.90800000001,109376.229,112877.73199999999,117073.585,122230.06800000001,123935.744,128769.465,129108.231,128367.612,127599.561,128815.586,127483.3,124412.38699999999,124169.668,125486.93400000001,125635.65699999999,121637.519,120119.59,119720.104,120995.321,117027.766,115404.679,115118.46800000001,116310.647,114113.207,112275.054,110300.069,109590.62199999999,107668.369,103882.18,97909.43199999999,90842.08300000001,88069.34300000001,88706.758,90454.853,86136.284,MRIM
325,21/12/2018,CITIPOWER,4700720.237,75682.674,68527.30900000001,64058.179000000004,61516.967000000004,60212.405999999995,59247.96400000001,58836.069,58953.652,60535.655999999995,63778.605,71276.964,81507.702,94798.85800000001,105861.15199999999,108040.88900000001,110524.7,114990.304,117166.366,120880.80300000001,120396.242,121217.655,122827.381,120847.34,119323.01400000001,118325.627,116342.62400000001,114862.66,114520.7,114655.896,113867.424,114339.466,113521.962,112752.20800000001,112439.52699999999,114119.29699999999,112434.66900000001,109820.18400000001,107614.83099999999,105364.41900000001,104430.013,102998.065,99606.901,94644.43400000001,88797.74699999999,87173.30099999999,88511.15199999999,91191.274,87377.005,MRIM
326,22/12/2018,CITIPOWER,3936328.458,76748.42,69566.984,64809.707,61838.555,60328.200999999994,58691.509000000005,57987.33900000001,57544.003,57785.985,58594.596,60894.989,64214.639,69258.757,74622.085,76968.517,81615.535,87367.655,90664.58300000001,94457.629,93696.463,95583.411,96124.82199999999,94698.25099999999,89320.09599999999,86799.129,86424.381,85919.93699999999,86327.30699999999,85266.463,84886.538,85304.235,86122.34,88066.211,90579.228,92727.59,94205.62199999999,94244.192,93853.979,93468.035,94667.523,95658.271,93878.54800000001,90111.791,85506.035,85032.17199999999,86807.311,90071.05,87017.839,MRIM
327,23/12/2018,CITIPOWER,3877465.876,76969.503,69255.45599999999,64199.77,60786.012,58899.884000000005,57518.934,56737.932,56195.543,56407.565,56782.178,58271.969000000005,60664.388,64928.72,69054.392,70844.56599999999,74985.685,79038.844,81490.084,84298.09599999999,84866.97099999999,85488.211,85337.101,84872.549,84151.229,83318.396,82726.946,82628.991,83259.15,84124.774,85519.52,87741.216,90689.924,93653.70800000001,97040.785,99420.377,100867.701,100688.86099999999,99852.649,98808.519,98508.131,99376.662,97826.492,93511.631,88151.15400000001,86253.796,86831.34199999999,89108.91900000001,85510.65,MRIM
328,24/12/2018,CITIPOWER,5068061.42,75659.898,68455.69900000001,63663.943,60438.539000000004,58844.689000000006,57517.98,56870.052,56589.317,57331.824,58677.357,62379.066,67145.556,74379.5,80836.686,84444.071,90056.76199999999,96371.774,100925.04199999999,105914.11300000001,108875.32400000001,111847.716,114096.30300000001,116856.8,119585.492,121729.76199999999,124554.016,127381.079,130763.186,133897.513,138238.358,142500.359,146647.55,149890.97400000002,151996.091,150839.14,150117.404,146533.524,143107.61,138338.481,133249.949,128580.674,123223.838,117204.855,109723.37400000001,106039.04400000001,104581.42199999999,103748.41900000001,97411.295,MRIM
329,25/12/2018,CITIPOWER,4177541.773,86059.54699999999,78316.516,72496.006,68928.571,66466.943,64432.292,62970.98,61892.137,61503.96,61460.23,62952.367,65615.229,71138.512,76879.397,81222.857,87198.978,92934.97,96924.29,101158.92,104496.845,106089.969,106364.806,104464.481,102065.856,99377.38900000001,96885.957,94703.9,93781.28,94002.674,94004.23199999999,96459.696,99349.2,100150.28,100572.29800000001,100219.034,98743.978,95895.945,93465.373,91473.20300000001,91201.025,91980.366,90908.019,87799.95,83992.976,83687.562,84943.674,87069.2,82839.90299999999,MRIM
330,26/12/2018,CITIPOWER,3939124.462,73518.185,67391.018,63313.92,60699.084,59057.144,57766.541,57134.66099999999,56716.98,56730.267,56906.236,58106.996,60175.64,63934.024000000005,67623.948,69382.87599999999,72920.079,77324.312,79895.554,82588.91900000001,83659.392,84524.789,84839.53199999999,84581.901,84477.386,84184.86099999999,84154.17,84620.116,85761.44300000001,87134.444,88851.12599999999,91640.37599999999,95449.082,98994.089,103115.112,104890.073,107207.918,106993.32199999999,105910.67300000001,103361.975,102033.72300000001,102294.076,100712.543,95969.198,90411.84300000001,88371.054,88362.817,90023.758,85407.286,MRIM
331,27/12/2018,CITIPOWER,5760307.334,75613.745,69254.00099999999,65314.788,62669.709,61079.967000000004,59776.278,59142.778,58717.094000000005,59032.882000000005,59925.924000000006,62432.007000000005,66910.906,73215.525,79585.175,84775.084,91851.961,100122.288,107462.91699999999,115567.024,122562.609,129358.37400000001,133414.813,139138.391,144514.362,147721.693,152145.383,157464.369,160062.964,163811.69,169884.53100000002,174213.55399999997,179543.953,181220.194,181786.323,180480.93399999998,180131.581,173095.473,165941.16,155651.491,151539.331,148293.943,142736.709,133608.941,123776.45599999999,118600.007,115479.439,114308.17300000001,107370.44,MRIM
332,28/12/2018,CITIPOWER,6008568.37,96196.916,89053.897,84263.869,80918.976,79000.61200000001,77238.122,75691.198,74639.968,74320.507,75072.853,77790.448,81877.602,88987.50300000001,94670.37800000001,98822.079,105663.829,116203.33300000001,129701.62199999999,143804.047,149067.063,156673.905,163400.06699999998,167110.884,159611.544,150499.656,148806.201,152049.033,156292.343,159431.312,164475.232,169298.49800000002,170552.918,166468.115,165448.096,166208.175,163828.31699999998,154952.77599999998,147142.044,140621.914,136523.143,134624.71300000002,130920.81,125253.269,118615.59199999999,115249.99900000001,113487.925,112458.815,105578.252,MRIM
333,29/12/2018,CITIPOWER,4330565.4569999995,93955.058,86553.55099999999,81866.047,78792.495,76845.539,75296.255,73863.88900000001,72870.289,72416.89,72122.095,72892.813,73546.714,76557.33,79783.55900000001,82509.04400000001,86426.185,91765.98800000001,95374.76699999999,99139.65800000001,101987.425,103001.523,102741.862,103050.55300000001,101880.692,99580.75,97230.18199999999,96769.141,95456.289,94680.819,94849.065,93659.617,94086.69900000001,95853.729,99012.79400000001,99740.383,100041.37599999999,99910.826,99469.84800000001,97891.515,97288.905,96588.44099999999,94397.992,90977.511,86487.13900000001,86453.909,88144.369,90498.55,86255.38699999999,MRIM
334,30/12/2018,CITIPOWER,3834523.454,76500.42599999999,70078.545,66239.795,63782.691,62154.883,61088.029,60250.85,59911.468,59789.529,59820.535,60817.498,61926.1,64258.144,67156.715,70623.988,74432.469,79473.822,82783.188,88160.64199999999,89861.681,91591.478,92378.845,89383.144,88998.289,87538.049,87662.927,88009.265,86283.07400000001,85033.745,84667.12,85724.13,86067.56599999999,86900.655,89431.446,90187.32800000001,92305.35699999999,91840.506,90935.444,90349.978,90639.56599999999,91369.69900000001,89399.757,85883.138,81345.042,80974.364,82899.539,85775.58099999999,81837.424,MRIM
335,31/12/2018,CITIPOWER,4103400.999,72284.076,65905.11,61891.627,59374.14599999999,57986.555,57117.154,56625.181,56243.11,56491.312999999995,57588.121,60232.36,63442.308,68678.381,73565.262,76668.328,82341.719,86624.24699999999,89612.011,93036.086,94484.18800000001,95715.377,96248.05300000001,96711.427,97200.634,97091.224,97360.741,98481.147,99446.686,100753.02900000001,101729.42800000001,103421.06199999999,105573.546,107105.071,108709.912,108048.603,105929.92199999999,103443.502,99835.646,95403.329,92751.454,91488.925,89381.364,86875.21,83539.878,84395.069,87095.89,90234.381,89239.20599999999,MRIM
0,01/01/2019,CITIPOWER,3858957.9910000004,81137.217,74845.792,69959.73700000001,65960.328,63242.792,61386.389,59926.422,58717.876,58121.812000000005,57821.596,58031.005,58642.905,60815.310999999994,62717.545,63850.626,66361.659,70298.329,73363.652,76477.948,78833.484,80739.625,82221.65299999999,83082.912,83140.231,83458.865,83794.284,85148.117,85805.337,87128.39,89622.031,92435.454,95318.73199999999,98322.58099999999,101645.37800000001,103221.79400000001,104296.293,102698.51800000001,100451.42800000001,97269.787,95148.964,95583.273,93828.616,89821.102,84645.772,83783.79,85310.787,87398.37599999999,83123.476,MRIM
1,02/01/2019,CITIPOWER,4264155.819,73719.564,67588.697,63569.102999999996,61171.85400000001,59805.775,58797.437999999995,58162.75,57977.793,58433.444,59762.971,63165.333,67776.993,75287.265,81860.476,85077.31,89757.623,95127.99699999999,97811.48800000001,101681.679,102710.44,102539.043,102307.189,102792.865,102264.151,102434.258,101973.965,102210.944,103034.571,103288.45300000001,103992.31800000001,104991.69300000001,106548.511,107392.19900000001,108074.927,107808.069,108044.70199999999,105727.502,102822.043,99676.686,98330.04800000001,98393.10699999999,96144.24,91140.097,85224.946,83720.13799999999,84729.604,86822.146,82481.411,MRIM
2,03/01/2019,CITIPOWER,4690920.697,72566.59599999999,66205.412,62351.295999999995,60040.777,58746.75,57532.986,57022.755999999994,56848.204000000005,57660.91099999999,59073.685,62848.48,68010.323,76674.912,83705.363,87286.052,91576.495,96433.20300000001,98956.618,100737.859,100922.015,102244.004,103744.82800000001,105563.52900000001,106844.47099999999,108051.13,109448.10800000001,111703.789,113964.7,116861.165,120102.61099999999,122585.33300000001,126113.295,128700.019,131291.74599999998,132268.405,133161.54,130711.17199999999,127777.976,123224.112,120290.913,119443.20599999999,116556.53300000001,110627.79800000001,103170.252,99732.712,98834.038,99114.74699999999,93587.87199999999,MRIM
3,04/01/2019,CITIPOWER,5841792.852000001,82754.259,75762.977,71218.569,68332.493,66453.912,65094.372,64167.102999999996,63648.733,64207.767,65582.431,69290.734,75354.161,84909.516,93989.299,101753.761,111966.45800000001,124147.585,134081.074,145563.152,154172.834,162901.348,170565.43,177890.0,184817.785,190898.104,195781.265,200258.47600000002,204385.975,208337.13,212860.37399999998,202500.435,177447.01100000003,156832.34900000002,143872.34,131121.39800000002,124261.978,118808.93400000001,114287.038,109546.368,108141.942,106468.76,103211.03,98142.587,92356.09800000001,90945.105,91789.28199999999,92984.496,87928.62400000001,MRIM
4,05/01/2019,CITIPOWER,3913922.67,77726.307,71371.98700000001,67309.326,65085.225999999995,63508.325999999994,62304.117,61507.985,60804.96400000001,60387.475,60608.329000000005,61735.499,62814.352,66072.715,69645.689,72757.312,78472.031,83788.267,88144.13,91526.097,93093.38900000001,95212.02699999999,96569.56800000001,97258.04699999999,96927.069,95586.90400000001,91606.241,87763.839,86135.951,82791.289,82306.629,82361.943,84050.28199999999,86051.335,88637.19900000001,90989.05,92887.564,92756.882,92069.40400000001,90345.21,90300.49,91261.41900000001,90118.42300000001,86968.513,82956.30900000001,83056.317,85383.42199999999,88251.55699999999,84656.26400000001,MRIM
5,06/01/2019,CITIPOWER,3730699.937,74859.265,67797.233,63531.723,60731.959,59088.695,57406.262,56510.981,55967.344000000005,55700.568,55910.051,56642.645,57598.691,60478.569,63631.958,65071.594000000005,68416.655,72816.484,76491.319,80455.719,82542.756,83803.299,83549.616,83111.086,82419.477,80713.774,79926.867,79840.849,79575.356,79799.718,80924.121,82296.394,84942.879,88078.57199999999,91694.164,95158.74,97833.17300000001,98319.354,97557.597,96315.094,95992.414,97100.242,94755.097,89777.944,83559.955,81680.625,82685.47200000001,85607.395,82030.192,MRIM
6,07/01/2019,CITIPOWER,4522176.411,72595.335,65890.689,61783.867,59037.92,57602.318,56587.422999999995,56303.21599999999,56294.197,57367.875,59821.197,65965.604,73566.74900000001,84979.035,93530.1,95865.52,99716.306,104662.451,106873.097,109544.92300000001,110811.774,111313.299,111546.961,112518.416,112909.366,113085.62800000001,112739.31300000001,112736.664,113145.259,113039.384,114456.655,114992.49900000001,115665.472,115372.47,115248.964,114396.70599999999,114742.42800000001,112312.06199999999,109075.84800000001,105414.992,104564.50099999999,104103.852,100577.859,94167.835,86844.43199999999,84118.737,84613.397,86876.64300000001,82797.173,MRIM
7,08/01/2019,CITIPOWER,4678678.71,73182.045,66873.483,62947.280999999995,60746.779,59281.265999999996,58433.170999999995,57914.933,57979.915,59218.008,61526.847,67325.213,75003.52,86910.66,96523.87800000001,99376.97,103886.516,109530.84599999999,113399.213,113895.335,115350.972,117067.68699999999,116140.06300000001,117316.084,117918.55099999999,119185.231,120446.439,121382.359,121940.946,122207.397,122499.645,121986.911,122373.969,120682.884,119094.701,117470.175,116588.594,113345.424,110093.337,106231.90199999999,104599.479,104741.33300000001,101510.888,95075.121,87818.686,84994.565,85466.34800000001,87779.33,83413.81,MRIM
8,09/01/2019,CITIPOWER,4440206.5,73330.397,66951.875,63058.73,60868.715,59631.3,58578.75,58057.624,58162.075999999994,59185.634000000005,61629.965,67790.076,75705.496,87715.478,97270.367,99319.914,103178.535,106705.903,108776.594,110654.461,113031.415,111214.397,110541.241,109832.135,109021.338,108884.112,108529.53,108302.396,107556.258,106920.319,106688.976,107354.55699999999,108117.588,108093.323,108192.254,107111.286,107588.32800000001,105724.806,103380.415,100967.674,100526.57400000001,100698.258,97748.773,91443.70599999999,84577.22,82047.281,82881.274,85202.031,81457.145,MRIM
9,10/01/2019,CITIPOWER,4419718.964,71383.77,64681.901,60913.024000000005,58576.999,57466.888,56577.549000000006,56073.023,56215.483,57257.762,59952.087999999996,66134.755,74292.89,86701.257,96053.755,97629.666,100306.284,103790.11,105304.45199999999,107923.847,109166.681,109494.013,110572.09199999999,112147.89,110971.66900000001,109723.98599999999,108570.72,108915.179,108666.031,108619.06800000001,110745.17800000001,111067.757,111063.55300000001,110743.006,108872.945,107465.028,106181.381,104109.2,103246.668,101395.147,100284.825,100669.896,97998.94699999999,92277.591,85199.214,82913.725,83694.3,85569.638,82138.133,MRIM
10,11/01/2019,CITIPOWER,5010505.994,72302.739,65360.056,61526.499,59256.624,57935.21599999999,56979.203,56512.640999999996,56507.988,57724.566,60180.524000000005,66335.167,74468.369,86289.016,95749.837,98396.20300000001,102868.43800000001,107341.416,109786.351,112931.59300000001,114495.01,116768.216,118563.90699999999,120659.226,122414.32800000001,124171.317,126071.815,128509.98599999999,130324.084,132237.56699999998,134563.323,136459.351,137798.52300000002,137579.001,137636.383,136131.844,136103.029,133069.005,130349.602,125512.826,121644.82400000001,120219.63,116608.586,110795.225,104149.594,101288.099,100634.745,101515.71800000001,95778.784,MRIM
11,12/01/2019,CITIPOWER,4427204.071,84540.93699999999,76901.568,72258.6,69200.32,67472.712,66114.90299999999,65126.126,64384.844000000005,64252.6,64588.402,66167.157,68376.589,72693.49900000001,77609.052,80154.658,85846.498,92699.10800000001,97964.476,102101.42599999999,104140.59800000001,106637.359,106888.485,106241.866,107418.698,107178.295,107361.912,107697.42,106843.365,107162.42300000001,107519.978,109085.477,109616.579,109396.34599999999,109798.752,110016.67199999999,109463.44699999999,107407.273,104605.82,101862.627,100338.646,100370.62800000001,98291.70599999999,94266.075,89440.63,88431.33,90047.49699999999,92496.91699999999,88723.775,MRIM
12,13/01/2019,CITIPOWER,4538930.193,78137.75099999999,70963.662,66189.697,63177.942,61699.388,60295.187000000005,59328.905999999995,58645.63,58305.121,58526.956,59239.223,60371.518,63618.793,67588.489,69867.323,73551.65400000001,78810.747,82064.345,85985.969,88304.97,90398.63900000001,91928.992,93382.601,94599.058,95908.84300000001,97823.17,99945.002,102162.274,105057.054,109012.53199999999,113843.42199999999,120696.17199999999,126907.698,133143.9,138498.09,141467.764,141875.97400000002,138895.076,134083.475,129733.355,128336.552,124534.53300000001,116812.51800000001,106699.895,101566.73,100216.627,100860.06800000001,95866.90800000001,MRIM
13,14/01/2019,CITIPOWER,6719079.187999999,84571.42300000001,76983.22099999999,72287.788,69374.54400000001,67729.106,66138.224,65350.710999999996,65118.154,66359.796,68943.665,75910.854,84877.98599999999,99284.271,111090.95,117573.68199999999,125205.02900000001,133872.697,138966.93300000002,145410.802,150396.91199999998,156406.77599999998,161059.636,168975.14899999998,176227.938,180431.56,185534.996,190673.21,195194.581,199361.31699999998,204088.99399999998,207673.86399999997,208958.764,207442.81600000002,206410.53600000002,203713.289,201693.576,196665.077,187948.17,176695.15300000002,168025.055,162412.538,154976.203,143041.884,129268.79400000001,121171.094,116672.54699999999,115092.879,107816.04400000001,MRIM
14,15/01/2019,CITIPOWER,6908755.656,95412.227,87650.805,82929.342,79896.52,77819.406,76067.41,75010.121,74304.504,75038.672,77460.769,84073.235,93354.252,108486.35699999999,121400.13,129370.265,138835.649,150151.857,159487.242,167512.761,175715.395,184155.516,189773.31600000002,195908.72,201521.479,200414.28399999999,202799.724,207762.924,204459.66100000002,199250.36800000002,197891.484,197502.042,196341.76,190583.747,183528.932,176965.53399999999,173635.771,170547.27,165988.43,160374.087,156226.69400000002,153929.24300000002,148563.309,138660.358,126770.89,119144.067,115362.847,113752.429,106963.851,MRIM
15,16/01/2019,CITIPOWER,5909232.387999999,94583.436,87214.421,83332.01299999999,80254.82400000001,77867.682,75951.391,74838.939,74367.147,75334.555,77647.887,84454.834,92946.64,106915.05099999999,119023.619,125071.45800000001,132186.84699999998,140738.78,145146.593,151296.77300000002,155048.476,160117.387,163168.236,165186.881,169476.032,174282.759,173280.62399999998,166738.454,159198.893,153604.485,150350.592,147413.831,144378.544,139954.236,138042.859,134844.845,133131.291,129807.381,128027.413,126485.853,125694.255,125054.815,121885.498,114894.695,106729.46,102553.01800000001,101878.995,102180.37199999999,96649.31800000001,MRIM
16,17/01/2019,CITIPOWER,6370372.761,85477.24900000001,78565.668,74560.22099999999,72369.716,71293.925,70165.618,69746.813,69671.061,70988.946,74159.354,81904.16900000001,91619.647,106424.242,119201.235,125767.804,132449.585,138016.216,141754.687,147701.803,151435.139,153362.062,153521.554,158890.643,158866.857,160220.281,168661.24800000002,173725.952,180236.63,182519.522,178234.1,179157.767,179566.889,175863.35600000003,173893.91100000002,170184.181,169358.52300000002,166552.136,165098.738,162112.878,159762.858,155875.671,148927.47,137923.795,126266.537,119446.495,116044.78199999999,114722.69699999999,108102.13,MRIM
17,18/01/2019,CITIPOWER,5746941.977999999,96030.337,88864.39,84799.895,81328.59700000001,79395.688,77954.225,77248.744,77022.326,77540.55099999999,80186.36200000001,87557.625,96469.153,110878.21800000001,123035.651,130371.969,141280.288,147359.131,155018.631,160798.156,161253.742,156958.578,155937.50400000002,157889.595,157141.663,155689.068,153969.84900000002,151836.283,148575.244,146549.615,144665.64,143515.656,142414.952,139574.30800000002,136195.188,130224.67800000001,126970.987,122400.821,118403.29,114204.15699999999,111496.056,110740.97300000001,107423.924,102888.83099999999,96709.98,95073.957,95672.752,97149.338,92275.412,MRIM
18,19/01/2019,CITIPOWER,4255138.382,80937.935,73844.007,69696.161,67028.511,65411.629,63924.258,62963.899000000005,62390.504,62225.458,62556.559,64277.852,66555.842,71475.698,77068.687,80614.349,85931.549,91403.295,94468.847,98051.785,98666.864,99483.7,99405.265,98419.462,97690.266,96912.862,96075.59300000001,95564.912,95797.119,96110.08099999999,96775.4,98361.519,100186.668,102144.403,104086.694,105554.81800000001,106433.18699999999,105851.227,104031.724,101398.06599999999,100657.306,101098.391,99336.834,95544.11,90836.411,90149.299,92160.58,94841.927,90736.869,MRIM
19,20/01/2019,CITIPOWER,4245171.891,79731.951,72401.493,67614.796,64503.654,62856.74,61226.129,60173.803,59575.369000000006,59355.056,59659.947,60561.539000000004,61871.577000000005,65463.545999999995,69690.203,72493.304,76983.17,82485.484,86007.755,90146.88699999999,93193.866,94443.60800000001,94814.32,95247.534,95757.455,95467.366,95809.725,95203.62199999999,94783.35800000001,95632.16699999999,96912.832,98626.567,101787.35699999999,105562.226,109707.521,113150.95,115877.406,116300.696,114224.954,111854.103,111176.606,111576.45,109026.04699999999,103148.06300000001,95405.275,92111.40699999999,92095.72099999999,93840.70199999999,89631.584,MRIM
20,21/01/2019,CITIPOWER,5503980.766,79203.819,72161.355,67539.69099999999,64875.708,63547.99,62468.990999999995,61920.02,61828.624,63108.755,66055.25200000001,73603.553,82677.247,96397.50300000001,107610.16900000001,111354.073,115290.304,120830.531,123288.883,125610.78300000001,126941.15800000001,129570.67599999999,131745.267,134534.428,137048.492,139099.637,140271.441,142616.992,145225.589,147984.527,150999.381,152800.579,155671.341,156269.41,157400.553,156315.011,156716.66,152754.322,145663.671,137408.27599999998,131925.167,128789.02699999999,123511.377,114011.19,103399.605,98361.951,97148.799,97812.784,92610.204,MRIM
21,22/01/2019,CITIPOWER,6170490.607999999,81682.964,74810.975,70856.317,68457.23700000001,67012.558,66021.63,65358.097,65331.062999999995,66751.04400000001,69757.16,77328.366,86922.99,101059.40400000001,112088.194,115991.03199999999,121089.005,127387.99699999999,132947.39,138910.277,143136.277,147123.12900000002,149658.613,153512.173,156813.98,161451.664,164776.204,167864.78399999999,171065.482,174355.91,177704.802,180497.555,182920.85,183736.985,185571.09399999998,183765.695,179878.94199999998,174005.45899999997,166393.74800000002,156838.488,148853.265,145335.566,139242.529,128805.975,116874.612,109854.546,106648.31300000001,105339.61,98700.65800000001,MRIM
22,23/01/2019,CITIPOWER,5546048.851,86898.88699999999,79252.56599999999,74822.003,72123.488,70764.462,69696.24900000001,69032.542,68747.137,70087.032,72760.99900000001,79787.318,88788.489,102489.239,113015.04800000001,116570.864,121721.20800000001,126706.57400000001,128320.296,130360.22300000001,131829.163,134846.122,136968.733,138953.432,140348.552,141569.715,142462.209,143687.324,144421.737,145596.891,147421.79,148844.42,149952.941,149387.03699999998,148436.82,145143.923,143295.226,138929.624,133743.354,128076.29,124975.326,123667.14,119333.1,111393.906,102816.43,98750.535,97971.156,98209.043,93072.288,MRIM
23,24/01/2019,CITIPOWER,7780597.272000001,82258.837,75155.75099999999,70959.93,68352.411,67062.336,65627.868,64916.992999999995,65010.365,66243.735,69154.305,76206.742,85761.705,99976.05099999999,111726.829,117565.882,124939.12199999999,133255.512,138507.508,144511.55599999998,150149.853,156279.328,162373.314,169809.294,177929.318,187202.128,196345.62300000002,205217.362,213087.28,220261.85100000002,227717.866,234523.016,241004.765,245584.633,249066.937,249205.44100000002,251764.633,247254.38600000003,244575.867,240237.58,235369.918,231526.66100000002,223563.896,211206.698,195679.53100000002,183964.12300000002,175109.66199999998,169059.815,158333.055,MRIM
24,25/01/2019,CITIPOWER,8912832.263,143529.036,133747.085,127435.614,123243.49900000001,120834.73300000001,119394.15,118944.741,119755.802,122532.125,126816.765,136094.55,148861.751,170054.674,190850.544,207451.681,223598.49899999998,238000.187,246632.52800000002,255529.465,262005.86899999998,265006.61,268621.59,264537.528,253713.676,254360.06699999998,254860.968,245968.27300000002,235530.28399999999,239763.195,240949.608,237389.322,232896.246,226920.924,219855.921,206034.735,195444.185,181952.065,172141.005,163210.236,157287.69,152375.74,146816.172,139261.707,131465.337,127158.674,125027.62199999999,123153.2,115816.385,MRIM
25,26/01/2019,CITIPOWER,5286246.01,103633.1,96057.26400000001,91445.91699999999,88384.61099999999,86208.50099999999,84038.34199999999,82280.038,80824.211,80113.958,79548.704,80539.465,81665.943,84956.68199999999,89190.651,93050.67599999999,98039.40199999999,104565.20199999999,109570.99900000001,114373.022,116379.42300000001,117788.89,118988.006,120314.491,121070.08099999999,121665.508,122360.058,123494.606,124603.57699999999,125936.38,128717.17,131465.571,135118.59,137636.559,140189.675,141098.99,138487.13199999998,135167.423,131488.973,127801.729,125457.067,122676.55099999999,118640.101,112753.75099999999,106610.775,103941.585,103791.005,104783.716,99331.939,MRIM
26,27/01/2019,CITIPOWER,4385012.565,87926.752,80766.955,76166.136,73262.358,71373.327,69759.022,68323.72200000001,67331.924,66983.99900000001,66754.725,67544.97099999999,68428.635,71001.121,73611.507,75790.582,79853.142,82763.518,86081.546,89483.55300000001,92510.06,94545.875,95898.222,98112.978,98916.469,98903.38900000001,96749.498,97464.731,99743.273,100903.391,105380.666,106308.634,110690.634,111521.40199999999,112369.64300000001,111883.885,111591.385,112160.69,109858.198,107176.418,106316.788,106445.30699999999,103663.405,99647.22300000001,95424.915,94300.785,95210.72099999999,96425.20300000001,91681.28199999999,MRIM
27,28/01/2019,CITIPOWER,5366250.573,81212.41,74426.625,70326.94,67745.895,66185.864,64773.432,63769.275,63078.39599999999,63045.422,63386.685999999994,65189.542,66860.354,71597.496,75338.793,79013.009,83543.593,89456.963,93716.394,98642.43400000001,101713.71,105501.06800000001,108323.411,111585.065,115294.695,119518.323,124009.046,129337.116,134703.041,139360.313,145723.981,154054.137,163274.48,169002.86,172098.887,172718.734,174737.32100000003,172645.76,167317.094,158973.596,152534.73,149312.925,142566.997,131368.093,118581.531,111535.133,108561.948,108102.81300000001,102484.242,MRIM
